time,binary,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10
806,0,0.369327863,1.064849238,-0.000857842,-0.007755338,0.601039908,0.446342979,3.448021636,4.074637641,0.658076003,1.316422554,0.008237477
807,0,-0.274340106,1.063603362,-0.021869209,-0.081438314,0.396740265,0.350145865,0.677725472,0.748827506,-0.495249213,1.526900423,0.004333851
808,0,0.016690634,0.933330815,-0.033703354,-0.396393484,2.364490164,1.755330881,0.854862564,0.653130756,-0.11640693,0.910925715,-0.01719402
809,0,0.174399963,0.98891409,0.04430189,0.021497092,2.276525974,2.137088052,2.530870388,2.389168799,0.127853089,0.99547695,-0.006598289
810,1,0.05853968,0.868177021,0.006960502,-0.005479087,1.583275914,1.543500951,0.590654096,0.810694593,0.082710488,0.725898154,-0.011642109
811,0,0.21101345,0.854946954,-0.002873733,-0.01010045,1.929453306,2.712485558,1.450505784,1.192197114,0.321483489,1.264192557,-0.011615454
812,0,-0.667994903,1.000023853,0.03545578,-0.00474563,0.721516337,0.941206555,0.520988092,0.363439656,-0.551361031,0.931648963,0.026242625
813,0,0.047984215,0.993305865,0.015194526,0.01135025,1.789648637,1.916735831,1.099077385,1.057870448,-0.248594078,1.000594685,0.006927411
814,0,0.504514401,0.965826155,0.012760188,-8.92851E-05,2.48361483,3.409734357,0.675529747,0.457893458,0.311902334,0.768562723,0.013915753
815,0,-0.293112449,0.911864045,-0.044880345,0.020717871,1.484612299,1.845062494,0.935541277,0.89056413,-0.075510568,0.954719667,-0.052252055
816,0,-0.677434576,0.934339316,-0.032577361,-0.024770327,14.20088078,16.11977627,0.66886084,0.790152704,-0.599311243,1.06927257,0.034404202
817,1,0.281634582,1.043570442,0.026791359,-0.022225209,1.432985505,1.15646282,1.173001914,1.246176215,0.727824946,0.957040885,0.027422474
818,0,-0.197916415,1.083157858,-0.002550708,-0.002817336,0.26627459,0.361870563,1.062475395,1.713255923,0.002335509,0.740743782,0.047254477
819,0,-0.554879214,1.013612359,-0.018771811,-0.005039597,0.300864975,0.343558671,0.53893348,0.342071247,-0.385241508,1.056774559,0.000853652
820,0,0.284807638,0.974134997,-0.018913795,-0.068214012,1.211218418,1.145945868,1.199133153,0.951987482,0.178457142,1.272412948,-0.008858747
821,0,-0.560040328,0.899940056,0.049536462,0.044908026,0.463049777,0.501137815,0.786898316,0.751384619,-0.709662944,0.923860081,0.042805514
822,1,-0.105373233,1.098806808,-0.05762974,0.02740529,0.858536281,0.852990178,0.47940639,0.529651364,0.176810922,0.733666871,0.055431572
823,1,-0.210021687,0.964926838,-0.071626874,-0.108397694,2.369927185,2.579351881,0.714807136,1.082494206,0.176208775,0.967494404,0.011543876
824,1,-0.638924399,1.087844684,-0.014595188,0.068062153,2.584609037,3.02951227,0.405748491,0.273456425,-0.72393637,0.909332535,-0.001464844
825,0,0.521119614,1.118349227,0.004154505,-0.020149942,2.570360845,1.654763662,1.421891667,1.554073843,0.151345691,0.831509053,-0.0396312
826,0,-0.140620281,1.155716599,0.008096298,0.024684293,0.33307409,0.405559727,0.671725103,0.764063139,-0.485403866,1.073362784,-0.026390807
827,0,0.713680236,0.869031831,-0.076857332,0.008876413,2.299461939,1.765814572,2.280027517,2.351223646,0.728397101,0.701205532,-0.005079731
828,0,0.084916217,1.129446813,0.013197946,0.036794312,0.371565794,0.487736691,0.656444887,0.390299928,-0.160934486,1.205628216,-0.021547582
829,1,0.568450116,0.89934534,0.015128471,0.00046328,2.743802502,2.522258186,1.993019026,1.853412232,0.422644972,1.11105825,-0.033310853
830,1,-0.191250213,0.907749347,0.06606568,0.066117922,1.589436968,1.450211256,0.56649434,1.11811227,0.069676557,1.127596531,0.014733501
831,1,0.044083964,0.870825274,-0.059332286,0.017249585,0.89997844,0.945225659,1.225042998,1.162451022,-0.138130108,1.166731386,-0.018344576
832,1,-0.383715173,0.959076202,-0.015801688,-0.010101735,0.404225152,0.420090614,1.05859,1.087059906,0.046016368,1.40560568,0.048527652
833,0,-0.528949282,1.017484955,-0.075999755,-0.018292411,0.904265579,0.981670694,0.503174123,0.348340239,-0.434100272,1.424419397,-0.008685656
834,0,0.331401193,0.80859154,-0.002378975,-0.045096929,1.309572752,1.209519786,1.720151507,1.810438682,0.40030099,1.04883388,0.004372518
835,0,-0.204103253,1.094364287,-0.050067064,0.032345767,1.080524243,0.891268698,0.636786155,0.780888769,0.002478401,0.981119807,0.031717194
836,0,0.151178675,1.042393614,-0.049500148,-0.020745188,0.823383634,0.802770829,0.942374818,1.294402444,0.487789072,1.102174093,-0.020182025
837,0,-0.332538617,0.971186538,-0.050893304,-0.056168678,1.910702773,2.408703166,0.570892357,0.641921301,-0.057870911,1.172887664,-0.033526258
838,0,0.323905914,0.907951549,0.08219364,-0.059660173,4.484282438,3.924793154,1.371783145,1.1717058,0.077364904,1.187931771,-0.014672556
839,0,0.051808523,1.003318641,0.042755969,-0.087631798,0.49554357,0.443197807,0.650167089,0.541602599,-0.372513812,0.922127688,0.001681704
840,0,0.050251751,1.080344305,-0.012012363,-0.004274024,2.26171641,2.199855802,0.483952373,0.927537144,-0.133468154,0.824201523,0.01218898
841,0,0.824282782,0.90081339,0.027782339,0.000120797,3.105474024,3.895847946,1.505697055,1.840763297,0.791022853,1.028394359,0.051527587
842,0,-0.139599908,0.992348132,0.029541609,0.013609119,0.159241275,0.249043189,1.726664588,1.708602558,-0.03808653,1.130989366,0.043075012
843,1,-0.54540317,0.987896447,0.018011327,-0.025367074,1.483439436,1.584243062,0.365435595,0.36198535,-0.713647024,1.514455206,-0.033561566
844,0,-0.511700683,1.168642089,-0.018026396,-0.028812954,0.598074531,0.613883319,0.817925601,1.329958501,-0.438982835,1.103007204,0.031359336
845,0,-0.131777032,0.875309665,-0.049062224,-0.049953917,2.158341404,2.819637758,0.376344155,0.487540887,-0.518729533,0.734123649,0.006656807
846,1,-0.253721084,1.061838633,0.004964354,0.036857656,1.610167042,1.723497626,1.054329638,1.109917228,-0.083885306,1.332853981,0.021903171
847,1,-0.169092934,1.005708099,-0.067815768,0.004921984,1.616455163,1.902608717,1.575307402,1.083388667,-0.693767254,1.167620457,0.027420521
848,0,-0.460510204,1.063099593,0.047179201,0.014586622,0.166633504,0.165808369,0.587708621,-0.452468203,-0.690565586,1.211531778,-0.040804166
849,0,0.230211746,1.095437825,0.012132921,0.000169784,0.964944892,0.781153479,1.428742363,1.399167771,0.035147886,1.162458961,-0.054873228
850,0,0.27813331,0.97561836,0.075416827,0.275315788,0.587754979,0.811287278,1.331982638,1.330310385,0.214285729,1.212554253,0.086509072
851,0,-0.366768135,0.927751364,-0.032460682,0.021680765,0.133416657,0.155663961,0.510597194,0.407137964,-0.492184458,1.589556594,-0.016338909
852,0,-0.193251977,1.000529622,-0.033063195,-0.015994822,1.377267181,1.289290193,0.749654047,0.852142696,0.015501177,1.235150284,0.048722011
853,0,-0.510531667,0.975628897,-0.049316671,-0.030384903,1.23087941,1.146932564,1.036815998,1.425072684,-0.410318176,0.848048049,-0.002946406
854,0,-0.008449638,0.973018671,-0.005683809,-0.62330008,1.777219594,1.237344838,0.97868573,1.059227201,0.038226826,0.803356303,0.012426049
855,0,1.210941354,1.146220715,0.028815387,0.079031978,7.267411687,7.17822739,4.299580582,4.452617146,1.09310153,1.019118784,-0.005193641
856,1,-0.688836152,1.06192208,0.010329971,0.02929046,3.613606375,3.747424998,0.95392983,0.997142419,-0.950577554,0.84082423,0.023579177
857,1,0.354793725,1.119392587,-0.013595738,-0.020284512,5.094728076,5.186345514,0.95244587,0.732990368,0.679011944,0.719559965,0.00824046
858,0,-0.017807416,0.92035816,0.03235945,-0.018646073,0.236468171,0.193987498,1.266444119,1.885653645,0.185986891,1.068278273,-0.01330705
859,0,0.02596602,0.952145868,0.015650838,-0.004138817,1.228178003,0.916871044,0.70207512,0.642504349,0.438129749,0.903122381,0.044169716
860,0,0.282461189,1.027530101,0.016132582,0.035856541,0.469111621,0.561182945,4.247469895,4.184230738,0.383626447,0.847728119,-0.04275627
861,1,0.335468358,1.009614754,-0.031257472,0.022428242,0.593038068,0.637495663,1.541148911,1.470924044,0.098112173,1.028796773,-0.006625216
862,0,-0.551876497,1.075529147,-0.015359966,0.00044693,2.819036734,2.546304352,1.056945599,1.432033931,-0.906317885,0.964212377,0.016408671
863,0,0.368906494,0.984348142,0.079826826,0.002953218,1.831624015,1.863196283,0.774118934,0.740454353,0.301289092,1.136691398,-0.016598162
864,0,-0.531870042,1.05088761,-0.008417612,0.009680919,0.834347647,0.940510585,0.583783568,0.705065753,-0.828529747,0.722777044,0.09980678
865,0,-0.047680869,0.889270569,0.047473902,-0.023526258,0.923732924,1.076608765,0.988014628,0.733037895,-0.537646603,1.50847261,0.020334737
866,0,0.453126436,1.041673675,0.001961197,0.031683972,0.788154711,0.797323776,3.529735139,3.360174196,0.732054259,0.818187525,0.033910275
867,0,-0.183208493,1.031514486,-0.012339296,-0.011226047,1.148007327,1.554260405,1.662653837,1.348012417,-0.118154855,0.623675217,0.090765776
868,0,-0.002790928,0.985829077,0.01363768,-0.019022554,1.889889733,1.699065952,1.399275043,1.273082363,-0.046111142,0.716942582,0.023441671
869,0,-0.336241511,0.93957669,0.056350016,0.325819888,0.193632197,0.315442414,0.778603806,0.808022159,-0.253828329,1.151949889,-0.011197084
870,0,0.236859955,0.931624704,-0.003827281,0.210860938,1.838205691,2.233346984,0.726352898,0.741782517,0.152995635,1.043667576,0.063725643
871,1,-0.027032991,1.013941426,0.057812816,-0.001743849,6.355475693,6.325117935,2.25448965,2.67162158,-0.226948716,0.930624459,-0.035280442
872,0,0.252997461,0.941805056,0.007215027,-0.027719141,3.259306807,2.096661724,0.833551564,0.60977713,-0.001423818,1.052879728,0.069109272
873,0,0.349020193,1.090289662,0.020367492,0.015142965,6.976691498,5.700367085,0.46670142,-0.060196844,0.50547332,0.960178948,-0.016497048
874,0,-0.390945548,0.840097395,0.073115353,-0.037063943,0.591279339,0.765903378,0.971799535,1.169867589,-0.189756517,0.929570401,-0.023377154
875,0,0.452266375,1.006911551,-0.019342049,-0.004578631,3.461548237,4.801984699,2.200348952,2.261327521,0.400281032,0.910734855,0.034607198
876,0,0.406208502,1.030061266,-0.013468369,-0.016064214,1.142835587,1.377329599,1.137261368,1.350776611,0.098649193,0.977957393,-0.004194933
877,1,-0.125979774,1.101140257,-0.038095626,0.021475084,2.478501358,2.541562608,0.769161668,0.707935296,-0.140608835,1.080334818,-0.003622339
878,1,0.802181182,0.98955323,0.020779571,-0.002345738,3.914692134,3.991237722,3.554344796,2.860928953,1.01103283,0.912257394,0.027762317
879,0,-0.016029556,0.991622123,0.05153722,0.003305167,1.067325516,0.776084573,1.988225428,1.70958298,-0.126561979,0.867620332,0.043634584
880,0,0.72412537,0.951192863,0.084685528,0.02920243,5.153258249,4.110273174,1.036177086,1.22257417,0.481369503,1.100534381,0.033071517
881,0,0.225870257,0.955654819,0.008863451,-0.019950997,0.609815482,0.677730606,1.50997534,1.364739966,0.614729007,0.963873414,0.083847736
882,0,-0.634170048,1.151512264,-0.049021918,-0.003632537,0.128708267,0.123252736,0.383379028,0.347923683,-0.653592783,1.056373808,0.017928122
883,0,-0.115995173,1.020748831,0.019438331,0.133828879,1.113621235,0.779254433,1.095196378,1.201907662,-0.246345645,1.175049633,0.050244864
884,0,-0.747778231,0.843124866,0.056082721,-0.28410528,0.292029273,0.233341995,0.751008876,0.62838105,-0.517455224,0.912217226,0.004763365
885,0,-0.210266401,0.831953613,-0.029421169,-0.128494344,1.112233624,0.79342095,0.3256752,0.622996268,-0.553222279,1.228615686,0.007365384
886,0,0.774903941,1.005161076,0.007909764,-0.010814249,5.738984078,5.820605306,1.242004606,0.721345915,0.470850724,0.847373631,0.011555414
887,0,0.276453193,0.997369326,0.014603132,-0.005631291,4.038577954,4.361981252,0.486189532,0.548656759,0.388840178,1.090558509,-0.054939383
888,0,0.732359131,1.037175505,-0.03794044,-0.027155745,0.28136786,0.30665634,4.50003836,4.870754418,1.336076341,0.697897642,0.022238661
889,0,-0.17500853,0.918014948,0.017963251,-0.047919947,0.588615872,0.506098404,1.4230637,1.392873082,-0.133146156,1.147228041,0.036188016
890,0,-0.014655138,1.230728106,-0.030107933,0.041342188,1.474484009,1.589908731,1.671357984,1.506901305,-0.682180274,0.981341624,0.004232125
891,0,0.227147408,0.976293618,0.027001375,-0.045555475,0.18209027,0.17223639,0.929564436,1.016026422,0.08961678,0.777525045,0.051783819
892,0,0.296557234,0.950566709,0.070427896,-0.034252108,1.698019914,1.43148706,0.613276786,0.829658401,0.585097091,0.871400428,0.015028369
893,0,0.10133276,0.867527984,-0.033940786,0.257750971,0.613417475,0.289357417,0.343115734,-0.002769613,0.04182973,0.998322278,0.030579964
894,0,0.163715535,1.203275939,0.061237024,-0.015902239,0.372813503,0.347871703,1.103848531,1.40447417,0.129089395,0.858595753,0.002100028
895,0,-0.36038033,0.865312394,-0.028753656,-0.001829721,3.872992926,4.512151516,0.903916682,1.088735648,-0.689012844,1.020253109,0.002083232
896,0,-0.392830174,1.042935004,0.026493963,0.031217927,0.153880388,0.136632902,1.57321629,1.685069991,-0.617337606,0.814376773,0.069678505
897,0,0.594143997,1.001089901,-0.000460764,-0.14212166,8.91388085,10.51160822,2.884854541,2.446470893,0.38278489,1.077747675,-0.006128453
898,0,-0.234847974,0.879422741,0.063287226,0.014573066,1.181511843,1.230625983,0.600151274,0.935370375,-0.882498006,0.954496379,0.033830245
899,1,-0.165060026,0.915099445,0.03394982,-0.006665491,1.388461631,1.573007045,0.815042668,1.005806161,0.139796799,1.262944135,-0.018794088
900,0,0.225824259,1.060216168,0.007278925,0.06078613,1.569380444,1.297521467,2.174271808,2.201796604,0.418805387,0.997906732,0.010409258
901,0,-0.419353414,1.095278116,0.030040632,-0.170530982,0.57038946,0.413162052,0.653597415,1.316455514,-0.35242956,1.171501602,0.005551068
902,1,-0.302229294,0.933481891,0.011506745,0.141440121,0.307106201,0.37958073,0.905368137,0.925209502,-0.114830525,1.577194105,0.003318
903,0,0.649167298,1.127490756,0.061827738,-0.006358498,0.987665261,1.26571333,2.094192244,2.154145643,0.648896778,0.772674511,0.003386649
904,0,-0.786892824,0.999934392,0.101705885,0.002040041,0.350556812,0.452858463,1.029679013,1.099402498,-0.836612991,1.063234528,0.037738902
905,0,-0.445741404,1.028735667,0.003164737,0.021723625,0.408162744,0.386014164,0.453728719,0.469138123,-0.679639781,0.790135338,0.018482958
906,0,-0.439575714,0.85083692,0.009029657,0.029433471,3.367572648,3.720795437,1.00834078,1.113900142,-0.466249832,0.862752099,-0.003091069
907,1,0.305290524,0.983473235,0.028220402,5.99176E-05,1.035163107,1.220819473,1.596965257,1.575111512,0.30546955,1.219186527,0.012855123
908,1,-0.335609135,0.962915158,0.016158598,0.017681887,0.516497867,0.444056081,1.016362419,1.105706835,-0.951734555,0.735302921,0.045949885
909,1,-0.256520094,0.942548657,0.019822983,0.05793859,0.39829492,0.511519865,0.634699502,0.50630365,-0.23912592,1.131316534,-0.025052711
910,1,-0.013499161,0.954943929,0.030619012,0.01580153,0.640926169,0.607541103,0.891606451,0.737187334,0.448542103,0.930213107,0.017586378
911,0,0.199211347,0.965525565,-0.04843662,-0.029295118,2.918386775,2.64187648,0.809878331,1.065779765,-0.228856296,0.842090811,-0.013901882
912,0,0.757252012,0.978267689,-0.0357419,-0.01721869,1.163033628,0.83640881,1.457323279,1.481285284,0.336446869,1.34568798,-0.001176753
913,0,-0.593999791,1.087198572,-0.018528232,0.029605398,0.404862805,0.264832143,0.610243973,0.362068784,-0.727331076,0.758359772,0.044929272
914,0,-0.13477464,0.903392541,-0.045266447,0.019156119,1.238829426,1.618812452,1.158279065,1.217032678,-0.120678555,0.961148151,0.044566493
915,1,-0.52827455,0.895903559,0.037031887,-0.057572244,0.133023979,0.0971017,0.782760077,0.633929295,-0.211939756,0.940260704,0.05098141
916,0,0.642093277,1.16723742,-0.023436242,-0.031717282,0.332000442,0.330917922,1.906535577,1.764652829,0.798429304,1.130198086,0.013769896
917,0,0.483086702,1.028235751,-0.00500665,-0.029845723,2.143871064,1.599129028,0.78814426,1.251677473,0.263200131,1.157444274,-0.00979474
918,0,0.653798505,1.027815066,0.015521571,0.005333005,3.827485333,4.454454299,1.677565188,1.509570872,0.601658515,1.32705705,0.036447659
919,0,0.808874101,1.0632766,-0.04460796,0.06471221,12.15856251,13.13178369,1.506858472,1.482406069,0.549255224,1.207936955,0.030193508
920,0,0.240993141,0.969248483,-0.010502422,0.021791429,14.8108135,8.904798058,0.959537894,0.81871356,0.134119103,0.891434796,0.00983923
921,1,-0.358885505,0.857030172,0.067452088,-0.008535593,0.662459954,0.5552691,0.621080552,0.600889195,-0.599246826,1.329681526,0.04732075
922,0,-0.29034676,0.983020085,0.013676475,-0.032829291,0.770091865,0.64403056,0.497451564,0.557024517,-0.023532577,0.639533158,-0.023088813
923,0,-0.350167862,1.023974859,-0.042531729,0.013871606,2.284085577,2.47904506,1.737469843,1.468937941,-0.453808867,1.486778147,0.00472411
924,0,-0.68101065,0.822954998,0.063194839,0.239599345,0.608596717,0.482198959,0.239758321,0.379653041,-0.741094238,0.983088726,-0.005333898
925,0,0.141982719,0.900382537,-0.005508381,-0.048858624,0.815695594,0.759893688,1.127798468,0.935188554,0.279192775,0.859838601,0.016696774
926,0,0.21646516,1.009491549,-0.013675265,-0.063423364,0.272430232,0.197850224,0.835153819,0.81991015,-0.002733422,1.172331695,-0.006310944
927,0,0.881054522,1.086513808,-0.020479681,-0.002649132,1.442310585,1.644847468,2.57240691,2.401462289,0.953942236,0.914113202,0.027955031
928,0,0.748637847,1.121584503,0.006768419,-0.010739648,1.715036322,2.168930147,2.173573731,1.891230835,0.729294545,0.925323659,-0.020346815
929,0,-0.207545568,1.033771469,0.013754012,0.064856209,0.961408185,0.802154415,1.031900884,0.870619646,-0.317151277,1.084197172,0.05712356
930,1,0.201109557,1.063358156,-0.005664316,0.053570408,1.891931176,1.749731075,1.552383527,1.897548597,0.27489102,1.203301992,0.000284154
931,1,-0.607423695,1.130336386,0.035185452,0.017745678,0.736281792,1.121504535,0.595667309,0.607897174,0.046603047,0.976861052,-0.011260001
932,1,-0.588812758,0.98408534,-0.059542924,-0.007004873,0.255443462,0.209462637,0.829442985,0.740777772,-0.357676261,0.727937779,-0.03013585
933,0,-0.286453365,1.069994789,-0.017962791,0.021670021,1.013794458,0.837837284,0.8126527,0.911601064,-0.324986134,1.006347615,-0.036922624
934,0,-0.135311243,1.034880086,0.009698684,-0.013034497,2.456791929,2.210295008,0.818487971,0.474886957,-0.343461479,0.878918727,0.038532535
935,0,0.307403703,0.908866705,0.007879946,-0.038991989,4.72427362,5.878674396,1.516798081,1.946333523,0.686039886,0.990740908,0.07264485
